,fmp_alpha,mom_1m,mom_3m,mom_12m
NVDA,0.0,2.346630724177585,2.7772110459721704,1.3591797735220799
GOOGL,0.0,0.547921104212755,0.3044822352959491,0.3894552621000348
GOOG,0.0,0.5243777434026358,0.29316678862925727,0.39054177972478654
META,0.0,0.5058104404362704,1.5188573903935816,0.9664413542315331
TSLA,0.0,-1.161335549460993,-1.4425989945887023,0.0072910188645245455
BRK-B,0.0,-0.20532361613572103,0.5701913254398079,0.32512710019848823
JPM,0.0,0.696891125233281,0.6378703371556975,0.47258083682538776
JNJ,0.0,-0.49568760421777475,0.04646522580336576,0.06911063511034043
V,0.0,-0.0921357252408348,0.3376931223087758,0.2525508180684487
UNH,0.0,-0.9128816661739534,-0.23454662605271226,0.07064450017418078
PG,0.0,-0.06004063530497161,0.4524280329713921,0.14327003809202632
MA,0.0,0.07471939988362397,0.4865270278862237,0.31460906156407387
HD,0.0,0.45462597913250846,0.41665420647719165,0.3456666124964938
BAC,0.0,1.0977534978819428,0.4660808007794959,0.374423169803197
CVX,0.0,0.15193671159494393,0.21095234404679797,0.07593488234541468
LLY,0.0,0.08735660226185793,1.2480227057722098,0.8952649538366699
XOM,0.0,1.1975157421071851,0.5313618608896169,0.16344065094003257
AVGO,0.0,0.6725141201014986,0.816045226243419,0.8296911038878412
COST,0.0,-0.06132990673434424,0.4964660320984753,0.4519348750913954
ABBV,0.0,0.04085187747825936,0.6775725492700606,0.19678610816971798
PFE,0.0,-0.10454771356135772,-0.041442852532632024,-0.30395626867158343
MRK,0.0,-0.3052671768829387,0.6932943270183194,0.22594154266519983
PEP,0.0,0.31561791698954655,0.1764552327198876,0.023725793735039802
KO,0.0,-0.05915353689883496,0.2012322299125029,0.04762174064855684
ADBE,0.0,-0.8757081948456196,-0.5838256283726309,0.3761350098755962
CSCO,0.0,0.20781295779730558,0.040429315251731435,0.0475682258601946
WMT,0.0,0.462864409069748,0.66432318850039,0.28242225081173145
MCD,0.0,-0.7139253626730131,-0.14294817782740887,0.0649747155843442
ACN,0.0,-1.395807652136801,-0.12330795151591502,0.24462633203165063
CRM,0.0,0.5892494648619682,0.5805353267372926,0.5251895166556576
TMO,0.0,0.2020879353039735,0.36411397193596784,0.05836346632649558
DIS,0.0,1.2493203309380454,1.0861574891123333,0.260645921677636
LIN,0.0,0.5502525285810589,0.54996862063865,0.339466637651473
NFLX,0.0,0.8939522700065372,1.0252825319645535,0.7338062362410813
ABT,0.0,-0.9707745246639736,0.09005321544236233,0.16418625512412144
DHR,0.0,-0.27643964798376963,0.3169244656272374,0.15570217795641328
WFC,0.0,0.6315330344555368,0.6033823265671212,0.5008187636159371
CMCSA,0.0,0.22292229302983824,-0.07945792515859518,0.22514700933506504
VZ,0.0,0.07113669364638486,0.44258563956073926,0.18955929017375817
NEE,0.0,1.3107062592667638,0.26164930331748515,-0.09554282716766349
NKE,0.0,-1.3449446572886488,-0.9945763815676886,-0.2030953557677483
PM,0.0,0.12059733307421583,-0.00822262365496984,0.0770012237486295
TXN,0.0,0.5368935225298839,0.15023483132954496,0.004720123398004206
HON,0.0,-0.05441508086301772,-0.09706412595965608,0.09590294732038507
UPS,0.0,0.6357847357843598,0.06188217897456072,-0.09760069889245959
LOW,0.0,1.0810443473652929,0.5521970206451932,0.33654372842685254
RTX,0.0,0.7340256865575641,0.6526230428746338,0.04973543421199178
MS,0.0,0.6578092698630873,-0.0006506048145560328,0.12976547542232553
INTC,0.0,-0.24704185299770162,-0.3771052675996036,0.4549481335668859
GS,0.0,0.5240365997303766,0.29260573290309067,0.30545049184568607
AMD,0.0,0.26589075309018684,1.1154844782550573,0.6878786872235239
IBM,0.0,0.21961429032734658,0.7152123927291001,0.48860670970241105
SBUX,0.0,-0.6231942319809449,-0.16184961848932966,-0.03622355716375969
CAT,0.0,1.1483263048948231,0.8609259305516108,0.5403013634176514
DE,0.0,1.0613508356905195,0.08006227855024362,0.05856501121136737
UNP,0.0,-0.5560404412306337,0.0593397908828619,0.3120807336968906
BA,0.0,-0.5355115207482744,-1.1855410887274513,0.009906612690956385
AAPL,0.0,-0.7564253214274475,-0.5011374445392138,0.08130588024614827
MSFT,0.0,0.4306371798643971,0.4989874078860161,0.44042661915885706
AMZN,0.0,0.2623711196835581,0.6354249856185104,0.6421200162054281
NVDA,0.0,1.9956399514563499,2.687500154084542,1.34857491702089
GOOGL,0.0,1.127875308088421,0.2896386314566408,0.3949344608695732
GOOG,0.0,1.1076601346632668,0.2817337220927181,0.39592753245147805
META,0.0,0.39246130653951106,1.4701001889635785,0.9437985042216651
TSLA,0.0,-1.2754384516072004,-1.2950119376775189,0.045902701676727276
BRK-B,0.0,0.07537387052938982,0.5825856204234006,0.3273088666216931
JPM,0.0,0.7942909875506716,0.6589379593966256,0.49241899342637474
JNJ,0.0,-0.3750852414392378,0.04469605327803805,0.06265488071322511
V,0.0,-0.14145870113214487,0.34622043945602465,0.25738842686503804
UNH,0.0,-0.7102090224679638,-0.18488215631804605,0.07095575815897004
PG,0.0,0.026922459322650028,0.4332454558454648,0.125155078167141
MA,0.0,0.06644243497244862,0.48676492301643925,0.3239383112530583
HD,0.0,0.3543712337101108,0.38373099735152794,0.3394680042585353
BAC,0.0,1.2817381199646949,0.46192132191057134,0.37426614681785475
CVX,0.0,0.0760032871787768,0.17111252031863167,0.05827783276380405
LLY,0.0,0.07747830556041801,1.2683357649645433,0.887048044567647
XOM,0.0,1.0597449872360563,0.4944752222019222,0.15482921819066875
AVGO,0.0,0.37693464404050214,0.7754855970630747,0.8195453273548321
COST,0.0,-0.18166076951754206,0.457818934012868,0.436567011015665
ABBV,0.0,0.036513787297813405,0.6308837335984907,0.1829579548528153
PFE,0.0,0.21466097136068196,-0.03173610777699842,-0.30313503192103186
MRK,0.0,-0.2290804579104302,0.6507497781478269,0.22216873937700088
PEP,0.0,0.41964131624841094,0.16245554132216888,0.0049803690856570215
KO,0.0,0.06604195068879282,0.18776956872567885,0.03359155874985498
ADBE,0.0,-1.01960004257823,-0.5716433149345401,0.3607127248705362
CSCO,0.0,0.2899336647944142,-0.0007685852392009807,0.029350805047831607
WMT,0.0,0.22971216614318957,0.6129971676516428,0.2730810768034585
MCD,0.0,-0.6884565202527768,-0.14721454110824217,0.058645601660293756
ACN,0.0,-1.3081254209097084,-0.15785030014639334,0.2510790468356159
CRM,0.0,0.26936434254285,0.5910787827772701,0.5104634012579703
TMO,0.0,0.12920336684605704,0.3121402951823149,0.04457143624490845
DIS,0.0,1.3128733340905128,1.148519815308477,0.2836559845931623
LIN,0.0,0.6374373775628279,0.5398004824543423,0.33081956728387607
NFLX,0.0,0.843889818386542,1.076092044148146,0.7116094995118505
ABT,0.0,-0.7314092523350015,0.12358632339940767,0.16735019272329155
DHR,0.0,-0.14110564712817153,0.32746565049794274,0.1533495635527934
WFC,0.0,0.5609839565282098,0.6215633250415791,0.5103609205313829
CMCSA,0.0,0.09546724310957933,-0.09220517790584815,0.22297210091015662
VZ,0.0,0.3528440873802543,0.43456974539506366,0.18123062563420722
NEE,0.0,1.3208049011070906,0.17633710213042875,-0.13989527069296148
NKE,0.0,-1.370655392884451,-0.5714569816136543,-0.21341713940420282
PM,0.0,0.17012110182116036,-0.04626199246473561,0.06337517682258798
TXN,0.0,0.2859717112418312,0.047214106365346176,-0.008179490833538194
HON,0.0,0.18466537450400455,-0.05765296508268447,0.10200066891775539
UPS,0.0,-0.25240923729522224,-0.2924523201788869,-0.18344717231483842
LOW,0.0,1.0230798142376383,0.5213273241119336,0.3275989307897704
RTX,0.0,0.7867916308602934,0.6111623563625894,0.04962980573495113
MS,0.0,0.7986333932087022,0.015160191982949822,0.15339410449866897
INTC,0.0,-0.20066504140349695,-0.43999329553283095,0.4471644386394351
GS,0.0,0.5862627010442241,0.3040130284526179,0.31575565614166856
AMD,0.0,0.24950579153161012,1.1073289006935463,0.706859024895743
IBM,0.0,0.3039586772937297,0.6750792606419451,0.47153089017093897
SBUX,0.0,-0.49571179231317997,-0.1733374455036456,-0.03888974341450013
CAT,0.0,1.1075615217970753,0.8618980995583101,0.5525834761852448
DE,0.0,1.1240243022656107,0.049627233373240376,0.07344040831454268
UNP,0.0,-0.5119899927517109,-0.016892411084672876,0.28674580344582745
BA,0.0,-0.7633116910269364,-1.2431302121374084,-0.008651136283452932
AAPL,0.0,-0.5990524911072761,-0.4050091241737279,0.11483573889569487
MSFT,0.0,0.426100161378812,0.4961246019052678,0.45484531848854337
AMZN,0.0,0.44706972959557634,0.6700098805615742,0.6516182101095048
NVDA,0.0,1.7552246042000172,2.550752166772508,1.3329496443856195
GOOGL,0.0,1.029823096647573,0.2941269734696732,0.424511421788888
GOOG,0.0,1.0094279457487692,0.2852758491579239,0.4258394817776463
META,0.0,0.21100887725423512,1.4374593388785337,0.9551299433743092
TSLA,0.0,-1.149409585473704,-1.3108474912962262,0.05070751706966892
BRK-B,0.0,0.2383993399098312,0.630639213869193,0.32956004847755394
JPM,0.0,1.0210610746229571,0.7127950871634963,0.48317759678340844
JNJ,0.0,-0.22067562236107285,0.08328553317046694,0.07240000165344018
V,0.0,-0.16787569866699759,0.31221173264876345,0.24824517731855456
UNH,0.0,-0.41927504121902714,-0.17634858791363905,0.06013576414360611
PG,0.0,0.2497726993832692,0.4660797436190407,0.14312286701977783
MA,0.0,0.08922860399029986,0.5003946624065141,0.3178449403500154
HD,0.0,0.4146614294183997,0.43815262503317376,0.36132830556876605
BAC,0.0,1.2743117170595069,0.4888264689454127,0.34395650945401113
CVX,0.0,0.3372850506756544,0.16295901193457585,0.055067444242642205
LLY,0.0,0.2359504131157193,1.2833240140981377,0.8958295088995679
XOM,0.0,1.2104873089149604,0.5268237106804685,0.1432711571244869
AVGO,0.0,0.37942689747323355,0.7017116853272332,0.8246560057817184
COST,0.0,-0.1531064511952045,0.4459454833125167,0.44222856820945744
ABBV,0.0,0.10233425316098232,0.6649805042210719,0.19246773952458696
PFE,0.0,0.4238074310478357,-0.005048509660829481,-0.2922342065391563
MRK,0.0,0.348900355147884,0.8519793014231656,0.25150842311096766
PEP,0.0,0.4852030368904017,0.15368598579732495,0.007536153235384702
KO,0.0,0.23705990327058313,0.2034845281225066,0.03426226947258515
ADBE,0.0,-0.9241825044869358,-0.593586534572248,0.3592357220346384
CSCO,0.0,0.36591270508396656,0.0017902190968603904,0.033115882405866714
WMT,0.0,0.27397842421302476,0.6325247763169339,0.25984555518399766
MCD,0.0,-0.4060614549758941,-0.11432139316559775,0.061567914429259456
ACN,0.0,-1.159900413926266,-0.09232971956790959,0.2573859602013664
CRM,0.0,0.13032588808209233,0.5347455398289571,0.4896203464147685
TMO,0.0,0.29446467139817756,0.38140273231859956,0.05697242394825375
DIS,0.0,1.2233336788644684,1.1866261316605846,0.2760501131778301
LIN,0.0,0.60711631068886,0.5364400612632743,0.3211895742975234
NFLX,0.0,0.25799744011194736,0.9398215612028933,0.6888658396999896
ABT,0.0,-0.5910342845324466,0.18738180453169173,0.1808269340945362
DHR,0.0,-0.2664192987213849,0.31868789229820305,0.15648381897200736
WFC,0.0,0.6087362410853236,0.6505939224389725,0.4928697811347381
CMCSA,0.0,0.23942229798444048,-0.02965298218239454,0.2235298724539454
VZ,0.0,0.484623125586487,0.5037231951382566,0.18801122771774714
NEE,0.0,1.6924432078921376,0.2987220102019741,-0.09834875080909322
NKE,0.0,-1.2394973837137964,-0.5033489697233309,-0.17255583097108063
PM,0.0,0.4480076688640384,0.022365331649121245,0.06340461989299107
TXN,0.0,0.5939444390665112,0.10440216208591124,0.0350448485647199
HON,0.0,0.4919341248396938,-0.022316336912309165,0.12342093755269977
UPS,0.0,-0.019785211487711063,-0.18857956387035424,-0.16560967031426543
LOW,0.0,0.9036178368740995,0.5551065428571658,0.3295872131361408
RTX,0.0,0.9066163356269352,0.6296493575155626,0.05914126832709443
MS,0.0,1.115291816504819,0.09399490760857043,0.16953621866524948
INTC,0.0,0.3808414012235861,-0.4783260569143182,0.4957933809298841
GS,0.0,0.8360852104296281,0.3832220111818354,0.3190330739628131
AMD,0.0,0.22987148645750022,1.0368397810361163,0.7302094578004807
IBM,0.0,0.4022021350665672,0.6974544564937211,0.451575710297611
SBUX,0.0,-0.3264517575730288,-0.13962571442587013,-0.029537889859169608
CAT,0.0,1.3029833512729034,0.8820678704749927,0.5712090485873733
DE,0.0,1.5734593262966858,0.12646168295169202,0.08702799830405683
UNP,0.0,-0.34650344046112114,0.02056730998966172,0.27809098482822625
BA,0.0,-0.5299727461780317,-1.1842896448922349,-0.0003078754220990909
AAPL,0.0,-0.646504492452205,-0.44935550639540045,0.1082328423426061
MSFT,0.0,0.39884406097317004,0.49568018666334984,0.45732984755788963
AMZN,0.0,0.5100474214267532,0.6840688312752361,0.6628365889161084
NVDA,0.0,1.9284944741856034,2.544261424707809,1.3386956151330325
GOOGL,0.0,1.2501981242065083,0.32842561596757847,0.4388535734789214
GOOG,0.0,1.2637189801345015,0.33229060486414674,0.4444304104396054
META,0.0,0.08439801840327998,1.3364522990052574,0.9489593173774087
TSLA,0.0,-1.5577848925831694,-1.4759994889493888,0.04190120545437648
BRK-B,0.0,0.24693745315194524,0.6637362680019896,0.3375748827977608
JPM,0.0,1.0062216632130339,0.7044100701581164,0.48399789037194485
JNJ,0.0,-0.24595560037381325,0.08371072862144757,0.08350820918372792
V,0.0,-0.26918809388235854,0.3166687401902153,0.25511081465756114
UNH,0.0,-0.026535939802720954,-0.18465512157671116,0.08271263180931376
PG,0.0,0.16644251180166458,0.45407458046359306,0.13815097795496623
MA,0.0,0.07639504468503056,0.5241811360584152,0.32623951264249273
HD,0.0,0.2778378203628402,0.4234502724480005,0.3570140158141031
BAC,0.0,1.3030325092014792,0.5032745900344273,0.36001999527592343
CVX,0.0,0.4301108879201454,0.21178826285936347,0.05226318135673069
LLY,0.0,0.34801844078330335,1.2061973772734569,0.8864565100145768
XOM,0.0,1.3096389503083956,0.5896635333084923,0.14188151468646137
AVGO,0.0,0.5023413511644339,0.742095843313129,0.833180904358132
COST,0.0,-0.1965952772468511,0.4053825625947254,0.45605133568465184
ABBV,0.0,0.2851819848081423,0.6968934414091512,0.19766320018073602
PFE,0.0,0.34211225472604223,-0.03913863693981057,-0.28774128302614554
MRK,0.0,0.4447622358487342,0.8447537700702998,0.26609767522336714
PEP,0.0,0.6652365681695058,0.17419115139540153,0.016200919434715022
KO,0.0,0.2531357347357446,0.20300364866413068,0.03542038902325606
ADBE,0.0,-0.9048720764283353,-0.5774248891682743,0.35896226086847294
CSCO,0.0,0.4603690265430167,-0.0006828573591777243,0.03879238881856817
WMT,0.0,0.15764934268360564,0.5583407903916338,0.254729495784049
MCD,0.0,-0.46795532791072736,-0.13840828335077715,0.0539652237700784
ACN,0.0,-0.9638826964116376,-0.03021104872872815,0.27023114564162976
CRM,0.0,0.11142049186257719,0.5246606065049879,0.4835289491909115
TMO,0.0,0.20816753630436402,0.37936974481575225,0.07342355232816422
DIS,0.0,1.2099614061931496,1.2571876879716295,0.29584146859402016
LIN,0.0,0.3853523129170897,0.5075294520808633,0.3163226188534377
NFLX,0.0,0.24024386822132104,0.894513646981141,0.6913954664813272
ABT,0.0,-0.636425935564342,0.17313898160553665,0.19615594589325835
DHR,0.0,-0.26015758127790045,0.3087987044662368,0.16482572617747338
WFC,0.0,0.7019646517798224,0.6999788150041515,0.5066072962535205
CMCSA,0.0,0.35030724709799443,-0.010240549484058725,0.22834403162015016
VZ,0.0,0.5546565978734348,0.5621117111905498,0.1994194855378465
NEE,0.0,1.827782921414225,0.2815044420310322,-0.09370758142756297
NKE,0.0,-1.1675021734159352,-0.4767325881988236,-0.1747191985238542
PM,0.0,0.3353744054914931,-0.02709292741004843,0.03908053460531402
TXN,0.0,0.8248186643263096,0.12531551007208996,0.04030335440510546
HON,0.0,0.5360106881469777,-0.03876561205698037,0.1244121001030004
UPS,0.0,0.12707169117672779,-0.12281563932013517,-0.15890016178953725
LOW,0.0,0.7957758657484684,0.5757969494830544,0.3370576010886198
RTX,0.0,0.9835308566439389,0.6271176089662953,0.06118226271552751
MS,0.0,1.1218454515324194,0.08677172787790655,0.17368744651533763
INTC,0.0,0.696015810345668,-0.46318593785022033,0.5009337914624249
GS,0.0,0.7482345068963046,0.3767362039386781,0.32518636298506876
AMD,0.0,0.3884354314232805,0.9826925670147499,0.7564402081624695
IBM,0.0,0.38430557059911097,0.6947686510730429,0.45227987036802864
SBUX,0.0,-0.19649604990489467,-0.12806915245035633,-0.03130840655447564
CAT,0.0,1.2907798630863851,0.8678449728329625,0.5661942975728846
DE,0.0,1.4822112261798064,0.13846944033364705,0.08501070221498741
UNP,0.0,-0.37795531615878186,0.033330062735878574,0.26606057632232805
BA,0.0,-0.7986201642385802,-1.1521146516442236,-0.016777418079913398
AAPL,0.0,-0.7032982682516224,-0.4919098156228725,0.07996040457183551
MSFT,0.0,0.33443804391571685,0.5192695854177574,0.4472792129796982
AMZN,0.0,0.29981764317391413,0.6961088887901505,0.6351531217405232
NVDA,0.0,1.7056829315713502,2.536607128512186,1.3172072420174947
GOOGL,0.0,1.4301844327646682,0.45321493460352924,0.46546294840767954
GOOG,0.0,1.3925879626824331,0.4482190872146119,0.46692364199188796
META,0.0,0.07572129334247624,1.3786329294430972,0.9376055865366484
TSLA,0.0,-1.5871918870274246,-1.3625925210131418,0.013868806434818137
BRK-B,0.0,0.31758461770971014,0.6537446657451795,0.3269568782013489
JPM,0.0,0.8156561336561667,0.656007584839823,0.4751620544345092
JNJ,0.0,-0.2636068222305421,0.06754227778198851,0.07111859164948808
V,0.0,-0.17797297960637115,0.2825957159636041,0.23877560639004658
UNH,0.0,-0.035097546182322414,-0.24122404605585457,0.08528423917294425
PG,0.0,0.12639314477519958,0.42170381438975957,0.12474984958463443
MA,0.0,0.09981470948743976,0.4793777479368875,0.30497898036520643
HD,0.0,-0.30455986851207895,0.27441087207184367,0.30737304983157476
BAC,0.0,1.0160660861247606,0.4559637877191811,0.3297521176090412
CVX,0.0,0.5579193514511966,0.30201474783775284,0.05221503364592395
LLY,0.0,0.1421288317131113,1.1212280260575134,0.8693385671791405
XOM,0.0,1.3643810965747165,0.673512711206055,0.13119435220485842
AVGO,0.0,0.62468329603578,0.8306103183505198,0.8506474745359589
COST,0.0,-0.317847251488415,0.3653504406008765,0.4320710835991347
ABBV,0.0,0.32811471375520407,0.6710287401294899,0.19189241577478922
PFE,0.0,0.5441983177206042,-0.06684821242213257,-0.2950708980941005
MRK,0.0,0.4547383957267246,0.7866745847584258,0.2646177125398631
PEP,0.0,0.5565722731901399,0.12788364490661186,-0.0023313367648812866
KO,0.0,0.23025480814415378,0.16760073048881052,0.02013793527964447
ADBE,0.0,-1.1485359553466155,-0.5935639523982883,0.3385621907141959
CSCO,0.0,0.41504107110270105,0.006817449138750931,0.02599511118894715
WMT,0.0,0.32799466503271324,0.5552882651121349,0.2477362452389118
MCD,0.0,-0.4906545204719297,-0.18040584526365366,0.04206111665868206
ACN,0.0,-1.1182615760289645,-0.09077755063491377,0.230813213975823
CRM,0.0,-0.20774614514822698,0.5560226287050969,0.4645286873078346
TMO,0.0,0.16963159568481245,0.34385372494649724,0.06531041441288343
DIS,0.0,1.0435675579926964,1.2292452162605705,0.2674049992057065
LIN,0.0,0.4251291917944622,0.5137261840133038,0.30754003768287086
NFLX,0.0,0.2485989191304947,0.9508963069920919,0.6765839611565426
ABT,0.0,-0.66168708604964,0.09544251226820011,0.16675817170550034
DHR,0.0,-0.2324907722773677,0.2690773870510119,0.1545608996496569
WFC,0.0,0.4397466621121251,0.6631982817698061,0.4791252504667718
CMCSA,0.0,-0.1423280901806292,-0.11968353550904531,0.1903329254590631
VZ,0.0,0.667323445519004,0.5731754986483555,0.19433827528868985
NEE,0.0,1.6946306429269504,0.21941425936831083,-0.11348279359826796
NKE,0.0,-1.3009781900343405,-0.6004144942095047,-0.21210781463587447
PM,0.0,0.3725649241373419,-0.04795278505284317,0.03198823427514563
TXN,0.0,0.43749288769120254,0.0900377285082321,0.014335154480656254
HON,0.0,0.209726547281059,-0.10474011594500077,0.10246756658925849
UPS,0.0,0.005173804707217844,-0.16226790249948886,-0.1856683572316119
LOW,0.0,0.4450609767678566,0.49008863111997947,0.30627901333843555
RTX,0.0,1.0454980331926178,0.6368069191295396,0.05422924958262232
MS,0.0,1.042961563012648,0.06088795728849483,0.1510362654809958
INTC,0.0,0.4889275312007486,-0.4016098382018134,0.4330404478735749
GS,0.0,0.7544668126788636,0.31657693772738726,0.30802349013591035
AMD,0.0,-0.5089728755819269,0.9721906488871639,0.7560503536125458
IBM,0.0,0.330555800105234,0.6640750096617105,0.4434785930520946
SBUX,0.0,-0.4227063729663567,-0.14923226001674017,-0.049082584555004805
CAT,0.0,1.0424919047505496,0.8551982914356961,0.5459689434602469
DE,0.0,1.2817838845483456,0.08329083484243505,0.055189384445924805
UNP,0.0,-0.4918570962325224,-0.012700427569440897,0.2425922731035125
BA,0.0,-0.8254812991926324,-1.1977426422059732,-0.04954704897049722
AAPL,0.0,-0.7149440356088452,-0.49818965759057315,0.06310187063696704
MSFT,0.0,0.1918093819247546,0.4817017626949691,0.4272819017875882
AMZN,0.0,0.182133582536812,0.7274738056841175,0.6161495448673776
NVDA,0.0,1.1052784460455936,2.496310438597429,1.29229627428658
GOOGL,0.0,1.4729751449225228,0.4446145362692895,0.46447137705942587
GOOG,0.0,1.489817824527932,0.44199729887015016,0.46859744684062377
META,0.0,-0.07539304332391517,1.4762143905480016,0.9377071457087109
TSLA,0.0,-2.220656246825599,-1.4844333866315362,-0.04237623899329146
BRK-B,0.0,0.348153214281421,0.6517398167097852,0.3246313156998275
JPM,0.0,0.8610920712968704,0.6591802437145082,0.47783270991778914
JNJ,0.0,-0.3232962768855483,0.062203819122969684,0.07001890988833936
V,0.0,-0.19328975221069156,0.2856930927742023,0.24359156528518233
UNH,0.0,-0.7094741070263746,-0.5109581931188405,0.013407355509079788
PG,0.0,0.13185033010629077,0.3992342464667473,0.12036474125762553
MA,0.0,0.07848369328414506,0.48625400932045837,0.30788052388410514
HD,0.0,-0.5893295889835537,0.22914458128789494,0.28666607310487835
BAC,0.0,1.0041658633257633,0.4573966685638271,0.33696508268550784
CVX,0.0,0.5471362069276418,0.3357897011820046,0.0470247085736335
LLY,0.0,-0.2567676609047327,1.1249468625021621,0.8594812887447025
XOM,0.0,1.446604843429093,0.7600371283143517,0.14586384740114977
AVGO,0.0,-0.38778409937260383,0.818461881218929,0.8289725759535967
COST,0.0,-0.5726652910855337,0.3284862572545122,0.4170679634440718
ABBV,0.0,0.12861304263738127,0.6636762402413816,0.191969506700844
PFE,0.0,0.4594143796855463,-0.09184821242213248,-0.3044326378395035
MRK,0.0,0.4144374575492127,0.7577488082331576,0.25012321359117806
PEP,0.0,0.5046309093870982,0.081686377526339,-0.012101647878832611
KO,0.0,0.22388014814120583,0.12062713814415593,0.011592996942318523
ADBE,0.0,-1.4454684720082493,-0.6237622105143981,0.32559968243082804
CSCO,0.0,0.2429629821085051,-0.0504532630814305,0.007280503104001079
WMT,0.0,0.12848384444945848,0.4976485225980057,0.22365797940756993
MCD,0.0,-0.5330884935865945,-0.22480228460080243,0.03198534104148598
ACN,0.0,-1.4129603148607588,-0.11500917282008372,0.213120147315923
CRM,0.0,-0.45214377304450526,0.6157606877341006,0.47049063490524556
TMO,0.0,-0.08244185734028209,0.319167746584045,0.04101555398460732
DIS,0.0,1.1320332002488986,1.2766672724344779,0.2653876981672837
LIN,0.0,0.3611068215972453,0.48667745318370326,0.2979115344678571
NFLX,0.0,-0.08016401898246839,0.979847012923778,0.6571458282233948
ABT,0.0,-0.6661982579331438,0.10519005074850085,0.16154297012278396
DHR,0.0,-0.45123805554959384,0.2699526882034453,0.13659843961782836
WFC,0.0,0.49736894978912677,0.6655669003611391,0.4901505173329044
CMCSA,0.0,-0.17794244394669168,-0.11168458811913107,0.18088735864620742
VZ,0.0,0.6891749682928237,0.5754439955095494,0.1956482628245345
NEE,0.0,1.5959289972392505,0.2065282282612948,-0.12765079375808053
NKE,0.0,-1.3148377453382287,-0.6609123996991881,-0.22622388634161483
PM,0.0,0.4403009417100314,-0.03149752279710105,0.016060101575273045
TXN,0.0,-0.024117174121259133,0.05459034516937278,-0.019562959688617654
HON,0.0,0.10734311576405453,-0.15016392003981283,0.09345537493778966
UPS,0.0,0.1458533401796065,-0.11836662927184038,-0.17326463127165925
LOW,0.0,0.011849149902300127,0.4188303925447938,0.28319273761113284
RTX,0.0,1.1247078357082323,0.670640678961214,0.06577528121359677
MS,0.0,0.8763816525148735,0.042026904405554344,0.14369432589880626
INTC,0.0,0.11965041628533868,-0.4428988871071864,0.40189808201356725
GS,0.0,0.6861432479027414,0.29072550519337303,0.2985793096167294
AMD,0.0,-1.4428064862144985,0.9072580471060983,0.7121138137633946
IBM,0.0,0.06556076501244856,0.6489966015430295,0.4422680378599928
SBUX,0.0,-0.4957653865304322,-0.249748453977459,-0.08037615786133112
CAT,0.0,0.9799396561195235,0.883378393723369,0.5420343607879933
DE,0.0,1.1854841856366458,0.07576169473749639,0.044431626303423566
UNP,0.0,-0.4963349272228852,-0.018995910790047255,0.24312343056686658
BA,0.0,-0.6988108368113939,-1.2333234034402163,-0.07201324528230058
AAPL,0.0,-0.3533419080326272,-0.33597410235759195,0.052232892152388466
MSFT,0.0,0.18054998883150164,0.5272849276521154,0.4099572364643217
AMZN,0.0,0.33945517881999976,0.8184656934860088,0.6130215518471577
NVDA,0.0,0.6076147299399861,2.5834823139151335,1.272196632802343
GOOGL,0.0,1.8320787381035832,0.49748414288451404,0.43869606039054887
GOOG,0.0,1.8663854686386334,0.49367122899546123,0.445345379473832
META,0.0,0.2488488912012987,1.6382780804221468,0.9368593590938303
TSLA,0.0,-1.2359629068292928,-1.4414582720934597,-0.09424590718223491
BRK-B,0.0,0.4956156838940835,0.5992957103300949,0.3156870800918279
JPM,0.0,0.7369558799259193,0.6012860515784322,0.46290052692017947
JNJ,0.0,-0.41906641346673856,-0.10840465396615384,0.0377672797788593
V,0.0,-0.14560336506902605,0.28706129890747833,0.22431342409367971
UNH,0.0,-0.47981488868094857,-0.594815058501081,0.011498104709796286
PG,0.0,-0.2516930552235537,0.22926073775635158,0.0844200687715011
MA,0.0,0.23296746703656046,0.5127805068140323,0.29214185266969717
HD,0.0,-0.5646837733962484,0.2119439411305275,0.24391129184716753
BAC,0.0,0.7700439708933589,0.4446382749779816,0.3300348751987988
CVX,0.0,0.9055788847303581,0.3438562603173154,0.046448046822854305
LLY,0.0,-0.22391180383402887,1.1241791631355116,0.8671875873738211
XOM,0.0,1.6166685445334816,0.665528852956677,0.14445962446292326
AVGO,0.0,-0.1952790720895492,1.002085346535821,0.8349772870658662
COST,0.0,-0.8231571981765078,0.3540789827491597,0.39821020324376055
ABBV,0.0,0.03050201575356537,0.46423414264573903,0.16422120475151847
PFE,0.0,0.6307359029534241,-0.2703658664309363,-0.3266593828298725
MRK,0.0,0.6482673737358362,0.5892790858128625,0.24225437676279615
PEP,0.0,0.3246728640878276,-0.03139610888486377,-0.030486516811495168
KO,0.0,0.10282915482834287,0.0382079451920907,0.0033055622625023373
ADBE,0.0,-1.435507195910739,-0.530562037042861,0.3121065684617106
CSCO,0.0,0.009724999146445867,-0.06729763962927882,-0.01357554514692727
WMT,0.0,0.07185337617597787,0.47365710085670454,0.21582755291860134
MCD,0.0,-0.6368373560950671,-0.26367830477478726,0.017488256521017043
ACN,0.0,-1.6476008663396344,-0.11921832089603956,0.18954181882021182
CRM,0.0,-0.33770989261261786,0.7321109892040853,0.4567505767148432
TMO,0.0,-0.09971936871553444,0.24953205356190408,0.0249796064310015
DIS,0.0,0.5692888546006998,1.1326867377322785,0.21334331675697182
