date,Regime_Aware_CVaR
2020-12-31,0.006192048311043284
2021-01-04,-0.014625316866063593
2021-01-05,0.005846331458642212
2021-01-06,0.007328925821913191
2021-01-07,0.01326307204965373
2021-01-08,0.005358602354827183
2021-01-11,-0.006308811865073888
2021-01-12,-0.0016788030215736944
2021-01-13,0.0034334838002602315
2021-01-14,-0.004611768669003246
2021-01-15,-0.008546975409364839
2021-01-19,0.006712317167064899
2021-01-20,0.014565272560212108
2021-01-21,0.0018573649666655007
2021-01-22,-0.006756829275676687
2021-01-25,0.003193425960748236
2021-01-26,0.0009899199071162347
2021-01-27,-0.030825455919704946
2021-01-28,0.012433756740726698
2021-01-29,-0.019994314786314263
2021-02-01,0.012912076112254495
2021-02-02,0.016242688447954467
2021-02-03,4.298514913035968e-05
2021-02-04,0.012422748256670712
2021-02-05,0.004486253920544202
2021-02-08,0.006327984259204813
2021-02-09,-0.0015298584780282943
2021-02-10,-0.0032995411194505415
2021-02-11,0.0010054048335553629
2021-02-12,0.0030727210705010356
2021-02-16,-0.0003327559066287908
2021-02-17,0.0007740300370786694
2021-02-18,-0.0041399945504855115
2021-02-19,-0.003237228034172014
2021-02-22,-0.007696294526576021
2021-02-23,0.0007050371623579872
2021-02-24,0.008419423290620436
2021-02-25,-0.02200505030686008
2021-02-26,-0.003376440325034769
2021-03-01,0.022229368639139192
2021-03-02,-0.00604068056999675
2021-03-03,-0.0131982791116936
2021-03-04,-0.01303228535844604
2021-03-05,0.017060454396545233
2021-03-08,-0.004121372110805323
2021-03-09,0.0152601138609588
2021-03-10,0.009339955673595983
2021-03-11,0.010206733620378003
2021-03-12,0.0012985376261493873
2021-03-15,0.0064935530970589884
2021-03-16,0.0015154616353550828
2021-03-17,0.0001946531886399976
2021-03-18,-0.011336276131508826
2021-03-19,-0.0015372887602527244
2021-03-22,0.00894506801224608
2021-03-23,-0.006639423573493176
2021-03-24,-0.005809556417345393
2021-03-25,0.006106073089494471
2021-03-26,0.016244658766009685
2021-03-29,-0.0007372881172243035
2021-03-30,-0.004228161082435515
2021-03-31,0.0022671831561801936
2021-04-01,0.00999643877688325
2021-04-05,0.015737893696842538
2021-04-06,-0.0006221308686125104
2021-04-07,0.002506354510280389
2021-04-08,0.004982817811990106
2021-04-09,0.010417788360225975
2021-04-12,-0.0020821051160242383
2021-04-13,0.0021620571627007585
2021-04-14,-0.004265512836109994
2021-04-15,0.010886256388534722
2021-04-16,0.005458625515158536
2021-04-19,-0.006108819407509333
2021-04-20,-0.00860480405463351
2021-04-21,0.009480455894142299
2021-04-22,-0.010451872360832008
2021-04-23,0.009494772257920095
2021-04-26,0.0007960895220993147
2021-04-27,0.0005407694823727388
2021-04-28,-0.0010784992501628819
2021-04-29,0.00926693249454613
2021-04-30,-0.007208187123920543
2021-05-03,0.0011860670695444063
2021-05-04,-0.00562418507703392
2021-05-05,-0.00036440268998716045
2021-05-06,0.01237884934766193
2021-05-07,0.0052884668157168494
2021-05-10,-0.010121529638374835
2021-05-11,-0.008112040274989749
2021-05-12,-0.023437925441335817
2021-05-13,0.012931153077203985
2021-05-14,0.01415095431767641
2021-05-17,-0.004354049308335199
2021-05-18,-0.008600425182166239
2021-05-19,-0.0021833269545550745
2021-05-20,0.009186504086869171
2021-05-21,-0.0011649422913233305
2021-05-24,0.009936381276230173
2021-05-25,-0.0005592344725084374
2021-05-26,0.001941791275515128
2021-05-27,0.002252039938064465
2021-05-28,0.001894531636189683
2021-06-01,-0.0018153946405938092
2021-06-02,0.0003204137675030167
2021-06-03,-0.0047743210996044234
2021-06-04,0.0088192392830235
2021-06-07,-0.0008740993268191202
2021-06-08,-0.00014705620426947239
2021-06-09,-0.0020763856345435735
2021-06-10,0.0034231044866586285
2021-06-11,0.0013699218897671504
2021-06-14,0.0013600223456389944
2021-06-15,-0.0042210460275003605
2021-06-16,-0.004917794500874321
2021-06-17,-7.990608725853708e-05
2021-06-18,-0.01268772390115132
2021-06-21,0.012345743127554026
2021-06-22,0.004944322624849724
2021-06-23,-0.0024648844484727065
2021-06-24,0.007362300993212669
2021-06-25,0.004549728153846903
2021-06-28,0.00230884097578159
2021-06-29,0.002259785113889576
2021-06-30,0.002831238933413964
2021-07-01,0.0047999665350998135
2021-07-02,0.006336862153965638
2021-07-06,-0.0012403708296563
2021-07-07,0.0037973169284012853
2021-07-08,-0.007308619949588299
2021-07-09,0.011222253306937513
2021-07-12,0.004228634055969751
2021-07-13,-0.0031636497894761435
2021-07-14,0.0015620560503181438
2021-07-15,-0.001375625239093516
2021-07-16,-0.008838000082284529
2021-07-19,-0.015730124828138094
2021-07-20,0.015139197888205743
2021-07-21,0.008911609742726754
2021-07-22,0.0029664002325219614
2021-07-23,0.007966673886872411
2021-07-26,0.003706619211731507
2021-07-27,-0.005440146886172299
2021-07-28,-0.001576994603785473
2021-07-29,0.005325186569122661
2021-07-30,-0.006839645067818427
2021-08-02,-0.0011768818265215574
2021-08-03,0.009136523566136815
2021-08-04,-0.003962451802838831
2021-08-05,0.006303422078294443
2021-08-06,0.0022411804814684976
2021-08-09,-9.151641458216124e-05
2021-08-10,0.0030129818508393136
2021-08-11,0.0033798971403671456
2021-08-12,0.004141550517210584
2021-08-13,0.0008319324578740697
2021-08-16,0.0032348702029247633
2021-08-17,-0.008421829475078227
2021-08-18,-0.01156544748294158
2021-08-19,0.00041130830727001324
2021-08-20,0.007188443020673575
2021-08-23,0.009382287068926356
2021-08-24,0.0017374200533283254
2021-08-25,0.0017673884993965989
2021-08-26,-0.0035182023573131806
2021-08-27,0.006978839754706316
2021-08-30,0.00523804399823244
2021-08-31,-0.0012642551971150775
2021-09-01,-0.0011972627322386993
2021-09-02,0.003372955434830648
2021-09-03,0.0005763260347176469
2021-09-07,-0.004092256374058302
2021-09-08,-0.0020186102552916855
2021-09-09,-0.005482135651143665
2021-09-10,-0.006598090191053053
2021-09-13,0.003780435581246612
2021-09-14,-0.008815003133229282
2021-09-15,0.0075737063813002764
2021-09-16,-0.00200958385157292
2021-09-17,-0.0067320745595710945
2021-09-20,-0.017937758621479265
2021-09-21,-0.0014674498815793829
2021-09-22,0.009566061673838267
2021-09-23,0.013408409818868065
2021-09-24,0.0011779992657831356
2021-09-27,-0.0013723759753587186
2021-09-28,-0.020073833288419708
2021-09-29,0.0018867664417249414
2021-09-30,-0.012696899295392819
2021-10-01,0.012880761019943027
2021-10-04,-0.012618885961968059
2021-10-05,0.011118631348221655
2021-10-06,0.004429757545960984
2021-10-07,0.00902262199930086
2021-10-08,-0.0004874834151312652
2021-10-11,-0.008092509197436534
2021-10-12,-0.004544312838253379
2021-10-13,0.0028257970115156726
2021-10-14,0.016529299960498886
2021-10-15,0.01073347839628928
2021-10-18,0.0032643401953911353
2021-10-19,0.007673666572245418
2021-10-20,0.0027605524304149176
2021-10-21,2.130641315349083e-06
2021-10-22,-0.0017910354130497084
2021-10-25,0.0053958148302162175
2021-10-26,0.0036542793341000235
2021-10-27,-0.0013602257642684847
2021-10-28,0.00901812809368703
2021-10-29,0.0009988519838148946
2021-11-01,0.0014136925436154264
2021-11-02,0.0049718495067654096
2021-11-03,0.004480046483457019
2021-11-04,0.0033826367820717664
2021-11-05,0.004344370566071228
2021-11-08,0.001965741452089531
2021-11-09,-0.004600186055271813
2021-11-10,-0.0071780488484005445
2021-11-11,-0.0010192234029052446
2021-11-12,0.005810455675963539
2021-11-15,-0.0007701178653779679
2021-11-16,0.003982178219312097
2021-11-17,-0.002857975571204952
2021-11-18,0.0035530967794411045
2021-11-19,-0.003780861196208961
2021-11-22,1.354705515814598e-05
2021-11-23,0.0035764176275930376
2021-11-24,0.0033147655911242233
2021-11-26,-0.02273687299357749
2021-11-29,0.011394693696373392
2021-11-30,-0.016109042347869067
2021-12-01,-0.009067692270799808
2021-12-02,0.012326310085913313
2021-12-03,-0.006997662980025979
2021-12-06,0.01175559215932073
2021-12-07,0.01865035372210002
2021-12-08,0.0015150253998749083
2021-12-09,-0.0033972394589218895
2021-12-10,0.010610215313625226
2021-12-13,-0.009965568886566268
2021-12-14,-0.004878569383890931
2021-12-15,0.015511075423122234
2021-12-16,-0.004379652335838339
2021-12-17,-0.01183930542124338
2021-12-20,-0.01088377686057185
2021-12-21,0.016866460367864947
2021-12-22,0.010013177593773227
2021-12-23,0.0061830322012674304
2021-12-27,0.012898283544576422
2021-12-28,-0.0006686256672712084
2021-12-29,0.0002389420628053329
2021-12-30,-0.002993807957726622
2021-12-31,-0.0029029934580384557
2022-01-03,0.007681950615165034
2022-01-04,0.0016968448580543475
2022-01-05,-0.018607606614086877
2022-01-06,-0.0032454901739241704
2022-01-07,-0.002704207899148579
2022-01-10,-0.0020076030797109763
2022-01-11,0.007719747668807494
2022-01-12,0.002442531068693586
2022-01-13,-0.015017688442042985
2022-01-14,-0.0009674845978113939
2022-01-18,-0.01928327372955872
2022-01-19,-0.00799498467544225
2022-01-20,-0.010177348808566668
2022-01-21,-0.019317558872282283
2022-01-24,0.0017320595887678843
2022-01-25,-0.010960292145780981
2022-01-26,-0.001112917212893807
2022-01-27,-0.0044732661176994865
2022-01-28,0.02387804886635696
2022-01-31,0.019953140370666606
2022-02-01,0.009669376152765375
2022-02-02,0.011503145648302326
2022-02-03,-0.028410957933040465
2022-02-04,0.00804753492848267
2022-02-07,-0.003562029189906738
2022-02-08,0.008212162349588756
2022-02-09,0.01256287553108949
2022-02-10,-0.016921996772429043
2022-02-11,-0.022828022080804575
2022-02-14,-0.002423409748468262
2022-02-15,0.015247086184458287
2022-02-16,-0.0009962172781134715
2022-02-17,-0.020654966309594163
2022-02-18,-0.005989853103565059
2022-02-22,-0.012160517379669058
2022-02-23,-0.02039055552698903
2022-02-24,0.015870996102483968
2022-02-25,0.02188341453295862
2022-02-28,0.0006419622023151778
2022-03-01,-0.016787130081378533
2022-03-02,0.016486566343009736
2022-03-03,-0.006249084696090568
2022-03-04,-0.007847792812648267
2022-03-07,-0.02888707481615903
2022-03-08,-0.008296190809164865
2022-03-09,0.028359701323340893
2022-03-10,-0.006027992084167912
2022-03-11,-0.011941017985171649
2022-03-14,-0.007089672265632616
2022-03-15,0.023490432459985774
2022-03-16,0.02293613292157336
2022-03-17,0.011182035571716126
2022-03-18,0.011102306257874131
2022-03-21,-6.09395348339877e-05
2022-03-22,0.01255331779748119
2022-03-23,-0.012875232980706041
2022-03-24,0.01306960637211539
2022-03-25,0.004907131807511105
2022-03-28,0.007036253033423233
2022-03-29,0.009240444124979688
2022-03-30,-0.00447684835979276
2022-03-31,-0.01656537017396342
2022-04-01,0.002561182668111177
2022-04-04,0.006496564503858774
2022-04-05,-0.013449547874170608
2022-04-06,-0.011793107796715677
2022-04-07,0.005145520849791478
2022-04-08,-0.004022310250431443
2022-04-11,-0.016652271883067955
2022-04-12,-0.0045439603016029775
2022-04-13,0.009427021934155294
2022-04-14,-0.010170503423927882
2022-04-18,0.00026484316597041657
2022-04-19,0.015365635361514059
2022-04-20,-0.0013177989186589196
2022-04-21,-0.017370966309363745
2022-04-22,-0.029057005623836157
2022-04-25,0.0052018788800396
2022-04-26,-0.028661062775141306
2022-04-27,0.0006235883904250829
2022-04-28,0.026681715659478977
2022-04-29,-0.03725740753945611
2022-05-02,0.00839540597704751
2022-05-03,0.003403378777748416
2022-05-04,0.03194163587512895
2022-05-05,-0.03819381899361963
2022-05-06,-0.006101280359900798
2022-05-09,-0.03129287108799169
2022-05-10,0.00370791315415808
2022-05-11,-0.013969839829687617
2022-05-12,-0.001924531980047978
2022-05-13,0.026380527726480155
2022-05-16,-0.0030700598885921556
2022-05-17,0.02099976639738662
2022-05-18,-0.04161733821918024
2022-05-19,-0.01204122051872361
2022-05-20,-0.0033000828271268256
2022-05-23,0.018235542957616896
2022-05-24,-0.008427078295718636
2022-05-25,0.008959587910108082
2022-05-26,0.021762670263922177
2022-05-27,0.026116221049148
2022-05-31,-0.006962535813835193
2022-06-01,-0.003047462839217499
2022-06-02,0.02350688317671621
2022-06-03,-0.01449701091147459
2022-06-06,0.0034836097402820665
2022-06-07,0.008683040933853189
2022-06-08,-0.009945522949281327
2022-06-09,-0.02197867487146416
2022-06-10,-0.0309480622956996
2022-06-13,-0.03867477490898629
2022-06-14,-0.0033790202608247532
2022-06-15,0.017055286832359337
2022-06-16,-0.032114320981797215
2022-06-17,0.0006892395641126694
2022-06-21,0.0251042554972133
2022-06-22,-0.0020497618526913786
2022-06-23,0.007417484478371839
2022-06-24,0.03173698266221849
2022-06-27,-0.005170569386230728
2022-06-28,-0.02343185720174811
2022-06-29,-0.0018458500248325312
2022-06-30,-0.009259969653266082
2022-07-01,0.008599382993555114
2022-07-05,0.0009604821102772927
2022-07-06,0.0026372091040521065
2022-07-07,0.01608830774978173
2022-07-08,0.0005278622677104896
2022-07-11,-0.012669059348004948
2022-07-12,-0.0096787349690359
2022-07-13,-0.004500514012406614
2022-07-14,-0.0028916567541178786
2022-07-15,0.020112802500743605
2022-07-18,-0.006751917194465308
2022-07-19,0.028786586625008943
2022-07-20,0.006496867519770656
2022-07-21,0.01105079567143645
2022-07-22,-0.011727778006550236
2022-07-25,0.0004004993263485596
2022-07-26,-0.01570762418293847
2022-07-27,0.026053925273813835
2022-07-28,0.011920620029856947
2022-07-29,0.01431836727131874
2022-08-01,-0.002240446339855747
2022-08-02,-0.007569601328462969
2022-08-03,0.015868259142812677
2022-08-04,-0.0005304836774484514
2022-08-05,-0.0016137942409368913
2022-08-08,-0.0032702768465868396
2022-08-09,-0.006644974094273799
2022-08-10,0.021766875774234487
2022-08-11,0.0003549511531381611
2022-08-12,0.01689053551109732
2022-08-15,0.005390498755918134
2022-08-16,0.001107039649993591
2022-08-17,-0.007915482700045605
2022-08-18,0.0032945966852667647
2022-08-19,-0.0141995060685788
2022-08-22,-0.021493167122534792
2022-08-23,-0.001297894484850872
2022-08-24,0.002386351810613335
2022-08-25,0.013362343379994977
2022-08-26,-0.035553743690073476
2022-08-29,-0.007398560621196054
2022-08-30,-0.011204973343508645
2022-08-31,-0.00875568297967177
2022-09-01,0.0009306879251634257
2022-09-02,-0.010035396641715794
2022-09-06,-0.004426663043452681
2022-09-07,0.016099916103135076
2022-09-08,0.006903435346040906
2022-09-09,0.015397460199183042
2022-09-12,0.00972768771513015
2022-09-13,-0.04655214112634006
2022-09-14,0.005947698274502028
2022-09-15,-0.01556477380016247
2022-09-16,-0.005766070395821858
2022-09-19,0.007205532117080846
2022-09-20,-0.01243495662747657
2022-09-21,-0.016981060666732727
2022-09-22,-0.0078027978647649005
2022-09-23,-0.01834101108197812
2022-09-26,-0.01098848575931145
2022-09-27,-0.0005760312197704685
2022-09-28,0.01980017581657454
2022-09-29,-0.01959775417248015
2022-09-30,-0.01711270065486561
2022-10-03,0.024021326404202882
2022-10-04,0.030803539069702412
2022-10-05,-0.000528513396379415
2022-10-06,-0.009947383156545165
2022-10-07,-0.027445618314000636
2022-10-10,-0.00881636177024395
2022-10-11,-0.00863747594740545
2022-10-12,-0.0014545661410114766
2022-10-13,0.02642921702260991
2022-10-14,-0.022611928870321304
2022-10-17,0.02646938450842281
2022-10-18,0.010460804373717495
2022-10-19,-0.00543974294760092
2022-10-20,-0.009086705419851989
2022-10-21,0.02298152253890531
2022-10-24,0.010631390211383
2022-10-25,0.015480062548086355
2022-10-26,-0.007896558546238304
2022-10-27,-0.006469161282282687
2022-10-28,0.024268683589130435
2022-10-31,-0.008182353277808729
2022-11-01,-0.004282943686968705
2022-11-02,-0.025652496252988065
2022-11-03,-0.012555651009779746
2022-11-04,0.015099438167995546
2022-11-07,0.010438323278736335
2022-11-08,0.005858628782776875
2022-11-09,-0.022014043454018188
2022-11-10,0.05610404366218355
2022-11-11,0.011768351161380732
2022-11-14,-0.006161934911118901
2022-11-15,0.008816838716335342
2022-11-16,-0.007647838527051998
2022-11-17,-0.0047460871108718295
2022-11-18,0.002912122652172167
2022-11-21,-0.004561207631951732
2022-11-22,0.014788739296341663
2022-11-23,0.008339499151105772
2022-11-25,0.00040163500857288786
2022-11-28,-0.013756677686483403
2022-11-29,-0.0033207364263975582
2022-11-30,0.03358530907105229
2022-12-01,-0.003573594486499312
2022-12-02,-0.0028465411753619196
2022-12-05,-0.020361154789757523
2022-12-06,-0.01604985652636783
2022-12-07,-0.002940314309193358
2022-12-08,0.008589575031957513
2022-12-09,-0.004757887099042141
2022-12-12,0.013069453933415144
2022-12-13,0.008009615871087838
2022-12-14,-0.006345264383884228
2022-12-15,-0.02527318317597996
2022-12-16,-0.011637720209355011
2022-12-19,-0.00907464042416563
2022-12-20,-0.0013160446838589729
2022-12-21,0.014440231183356312
2022-12-22,-0.015835006373899067
2022-12-23,0.005969958048334331
2022-12-27,-0.007260932664182268
2022-12-28,-0.010003011870923423
2022-12-29,0.018047497741685094
2022-12-30,-0.0022467050129245554
2023-01-03,-0.0030015146689205715
2023-01-04,0.0064569619773772345
2023-01-05,-0.012720635591942168
2023-01-06,0.020856583716917235
2023-01-09,0.0012895021976043588
2023-01-10,0.006557626537367451
2023-01-11,0.012741085469000454
2023-01-12,0.004400088204040568
2023-01-13,0.0038835329130165494
2023-01-17,-0.001646543802015095
2023-01-18,-0.016589426309207494
2023-01-19,-0.006375097079763735
2023-01-20,0.018519003850881115
2023-01-23,0.012358059364548035
2023-01-24,-0.0007656394665667877
2023-01-25,-0.003020756417532181
2023-01-26,0.011050185182589165
2023-01-27,0.0007716302822837637
2023-01-30,-0.011492087867943616
2023-01-31,0.01301718468851555
2023-02-01,0.01097988623732086
2023-02-02,0.012897738422766581
2023-02-03,-0.01105617684280712
2023-02-06,-0.0029877805366590377
2023-02-07,0.012657960929402622
2023-02-08,-0.011998091788597886
2023-02-09,-0.007749117715393117
2023-02-10,0.001874402707613203
2023-02-13,0.011804990890266548
2023-02-14,-0.0006057377826513376
2023-02-15,0.0019105236208887453
2023-02-16,-0.014821706224436482
2023-02-17,-0.0012785952106636523
2023-02-21,-0.020743443396386202
2023-02-22,-0.0011600267273361952
2023-02-23,0.003753591121751395
2023-02-24,-0.009807097463641813
2023-02-27,0.004306488707276707
2023-02-28,-0.003307628171706786
2023-03-01,-0.004890804896933291
2023-03-02,0.010713450179126107
2023-03-03,0.016345509519427558
2023-03-06,0.0029895768374324
2023-03-07,-0.014500995857870829
2023-03-08,0.0004375571415665931
2023-03-09,-0.017033003544289185
2023-03-10,-0.011190793394281731
2023-03-13,-0.0009234565830285852
2023-03-14,0.01769559949996462
2023-03-15,-0.005356860561986411
2023-03-16,0.0170352545644695
2023-03-17,-0.01047008963370547
2023-03-20,0.008162456709081653
2023-03-21,0.012363413092219737
2023-03-22,-0.014658272544476865
2023-03-23,0.0050250064781542205
2023-03-24,0.0035865251662993295
2023-03-27,0.002779067098201347
2023-03-28,-0.0023305661780333884
2023-03-29,0.011612234637946556
2023-03-30,0.005453980626601082
2023-03-31,0.01354776758965177
2023-04-03,0.006127203196467398
2023-04-04,-0.0036032618596462743
2023-04-05,-0.002616085692189499
2023-04-06,0.0027148172705956787
2023-04-10,-2.2512725061367924e-05
2023-04-11,-0.0006976485674630424
2023-04-12,-0.003354726152277736
2023-04-13,0.015258155965394666
2023-04-14,-0.002260665308777644
2023-04-17,0.003098270351865838
2023-04-18,0.0015850833126652261
2023-04-19,-0.0021491604127410863
2023-04-20,-0.0069150864271858604
2023-04-21,0.0021935402058946094
2023-04-24,0.0014228828109077954
2023-04-25,-0.014503179200270335
2023-04-26,-0.005946578877380395
2023-04-27,0.01707777146416237
2023-04-28,0.00839247198698908
2023-05-01,-0.0015641237005168413
2023-05-02,-0.012368252692736297
2023-05-03,-0.007423671903740632
2023-05-04,-0.007478458393077699
2023-05-05,0.015846979660149273
2023-05-08,0.0006557404389207485
2023-05-09,-0.00224310595907277
2023-05-10,0.004457429319245339
2023-05-11,-4.289986020056826e-05
2023-05-12,-0.0011112157694957855
2023-05-15,0.002072769884699077
2023-05-16,-0.005444670475738419
2023-05-17,0.013190064384025611
2023-05-18,0.01002101089869871
2023-05-19,-0.0007892374882036114
2023-05-22,-0.0027265521271888785
2023-05-23,-0.00875399998952777
2023-05-24,-0.005141090324848088
2023-05-25,0.005347074096775048
2023-05-26,0.015466397687205057
2023-05-30,-0.00016681964726142354
2023-05-31,-0.003901624199719072
2023-06-01,0.0069996850449724705
2023-06-02,0.01374877526506422
2023-06-05,-0.004018804474432867
2023-06-06,0.0019503243712888896
2023-06-07,-0.0026958771857064872
2023-06-08,0.0070902524273844915
2023-06-09,0.002070316705247047
2023-06-12,0.008858445926457896
2023-06-13,0.005863351642375304
2023-06-14,-0.0005880849556518647
2023-06-15,0.012322395983777016
2023-06-16,-0.003315383090701401
2023-06-20,-0.004420254047020323
2023-06-21,-0.005334977167751174
2023-06-22,0.0035218612108707083
2023-06-23,-0.0073379595795206995
2023-06-26,-0.004923209198411157
2023-06-27,0.008205818764626099
2023-06-28,-0.0003634644279238279
2023-06-29,0.0057000571210030085
2023-06-30,0.010523829971834367
2023-07-03,0.0014641966321728673
2023-07-05,-0.0009789122298024496
2023-07-06,-0.009854658105845586
2023-07-07,-0.004025339800951586
2023-07-10,0.003462516816935782
2023-07-11,0.007114604461891806
2023-07-12,0.006754101754013669
2023-07-13,0.007604992096107579
2023-07-14,-0.0011043452363432697
2023-07-17,0.00208021442448761
2023-07-18,0.0073765025378416385
2023-07-19,0.004130669133022621
2023-07-20,-0.003880011705369748
